Node,Feat3,Feat4,Y
3315,27,11,35
3316,7,11,55
3317,41,11,35
3319,27,11,35
3322,45,11,35
3331,30,11,35
3332,10,11,55
3335,47,11,35
3337,10,11,35
3339,59,11,23
3340,18,11,20
3341,7,11,32
3343,1,11,31
3347,0,11,49
3352,27,11,35
3354,9,11,35
3355,27,11,34
3357,60,11,20
3358,32,11,32
3364,9,11,17
3366,32,11,34
3368,9,11,55
3369,27,11,35
3371,66,11,34
3374,29,11,35
3375,10,11,27
3376,38,11,34
3380,32,11,34
3381,9,11,35
3383,48,11,0
3384,29,11,35
3387,29,11,35
3392,32,11,34
3400,27,11,46
3403,29,11,35
3404,20,11,32
3405,48,11,34
3410,29,11,35
3412,71,11,20
3414,29,11,35
3416,27,11,34
3418,66,11,34
3419,65,11,34
3428,10,11,13
3429,19,11,25
3430,27,11,12
3436,7,11,26
3437,30,11,35
3438,79,11,34
3439,66,11,34
3443,30,11,35
3445,10,11,19
3447,49,12,23
3449,53,12,9
3452,0,12,30
3454,23,12,0
3460,0,12,0
3462,30,12,32
3463,63,12,18
3471,18,12,27
3475,20,12,32
3477,9,12,19
3479,8,12,23
3487,9,12,0
3497,54,12,34
3498,19,12,50
3498,19,12,25
3501,50,12,18
3504,32,12,34
3505,27,12,46
3509,19,12,33
3512,63,12,34
3514,20,12,32
3515,24,12,13
3519,20,12,52
3520,30,12,19
3524,3,12,56
3529,32,12,34
3530,19,12,5
3533,49,12,23
3535,64,12,18
3540,7,12,36
3543,45,12,34
3547,50,12,18
3552,58,12,21
3554,43,12,35
3555,46,12,34
3560,31,12,57
3561,11,12,17
3569,0,12,9
3577,19,13,5
3579,9,13,35
3580,19,13,5
3581,19,13,5
3584,19,13,50
3588,11,13,58
3589,60,13,58
3590,8,13,52
3592,9,13,51
3594,91,13,7
3595,8,13,52
3596,1,13,56
3599,8,13,52
3603,1,13,31
3604,49,13,33
3606,9,13,55
3607,19,13,5
3612,20,13,40
3613,44,13,32
3614,20,13,32
3616,61,13,35
3617,52,13,34
3618,22,13,51
3621,74,13,18
3622,49,13,6
3622,0,13,6
3623,41,13,35
3628,8,13,4
3630,30,13,32
3632,28,13,36
3633,48,13,36
3637,47,13,35
3639,18,13,32
3641,51,13,36
3644,23,13,37
3647,9,13,27
3648,28,13,33
3650,9,13,6
3653,8,13,3
3654,7,13,30
3654,8,13,30
3654,9,13,27
3657,7,13,45
3662,52,13,34
3664,26,13,35
3673,52,13,34
3675,59,13,18
3677,29,13,58
3678,20,13,32
3679,19,13,46
3680,28,13,12
3681,39,13,33
3683,8,13,4
3685,20,13,32
3687,61,13,18
3690,45,13,35
3691,20,13,32
3692,31,13,35
3695,9,13,55
3696,50,13,34
3696,65,13,34
3696,28,13,37
3696,10,13,40
3696,0,13,35
3696,49,13,33
3696,10,13,7
3697,28,13,27
3703,19,13,50
3708,20,13,32
3709,8,13,39
3712,49,13,6
3715,20,13,32
3720,8,13,37
3725,41,13,35
3739,28,13,50
3742,39,13,33
3744,20,13,32
3745,28,13,40
3746,20,13,32
3747,24,13,32
3749,27,13,32
3750,29,13,45
3751,58,13,48
3753,42,14,19
3754,44,14,19
3756,23,14,17
3757,45,14,35
3758,11,14,7
3759,86,14,7
3761,27,14,34
3763,20,14,32
3765,36,14,34
3767,19,14,23
3768,72,14,50
3772,49,14,6
3774,47,14,35
3775,28,14,36
3776,44,14,35
3777,29,14,35
3778,47,14,35
3781,9,14,0
3782,10,14,6
3783,11,14,0
3784,9,14,0
3786,47,14,35
3787,24,14,35
3788,30,14,45
3789,47,14,35
3790,9,14,35
3794,45,14,35
3796,20,14,32
3799,51,14,34
3803,27,14,35
3804,50,14,34
3807,60,14,35
3808,27,14,9
3812,29,14,35
3812,30,14,35
3815,11,14,34
3816,20,14,34
3817,10,14,17
3818,10,14,0
3819,43,14,32
3822,73,14,7
3828,29,14,35
3832,7,14,29
3833,52,14,34
3834,7,14,35
3836,28,14,33
3837,61,14,18
3842,20,15,35
3848,47,15,35
3850,40,15,35
3853,18,15,32
3856,9,15,0
3857,29,15,21
3859,31,15,34
3862,10,15,21
3863,18,15,32
3866,18,15,32
3871,9,15,0
3879,39,15,36
3888,49,15,0
3896,20,15,14
3898,52,15,18
3900,71,15,20
3902,29,15,35
3903,21,15,34
3904,10,15,35
3906,26,15,35
3907,40,15,7
3908,28,15,23
3909,40,15,7
3911,57,15,23
3912,27,15,45
3913,45,15,34
3914,7,15,0
3919,21,15,14
3921,51,15,34
3922,30,15,45
3924,22,15,35
3926,1,15,31
3927,27,15,32
3934,8,15,36
3939,29,15,35
3940,9,15,0
3943,22,15,0
3944,18,15,0
3945,27,15,35
3948,23,15,0
3949,18,15,32
3950,45,15,35
3953,64,15,16
3954,22,15,32
3956,9,15,17
3958,8,15,30
3969,51,15,34
3972,51,15,34
3973,36,15,34
3974,7,15,17
3979,61,15,35
3982,10,15,40
3984,26,15,35
3986,29,15,21
3987,9,15,17
3991,19,15,4
3992,49,15,48
3995,19,15,4
3996,29,15,35
3998,19,15,4
3999,8,15,4
4001,21,15,19
4002,27,15,35
4006,29,15,35
4007,66,15,34
4013,20,15,42
4014,7,15,17
4015,7,15,11
4021,52,15,18
4025,19,15,4
4027,19,15,4
4028,55,15,21
4029,18,15,41
4030,19,15,4
4031,55,15,21
4032,9,15,55
4035,39,15,40
4036,53,15,34
4038,64,15,16
4040,8,15,23
4041,28,15,37
4042,20,15,40
4042,22,15,32
4044,29,15,35
4045,29,15,35
4046,27,15,35
4047,29,15,35
4048,29,15,35
4050,29,15,35
4051,19,15,4
4051,13,15,50
4052,63,15,34
4055,29,15,35
4056,7,15,0
4058,19,15,12
4061,20,15,32
4063,53,15,34
4065,19,15,4
4066,66,15,34
4075,74,15,18
4077,68,15,20
4081,20,15,32
4083,18,15,46
4087,52,15,9
4088,39,15,21
4089,29,15,35
4090,7,15,26
4091,12,15,18
4094,19,15,12
4097,7,15,17
4100,63,15,34
4101,24,15,32
4102,45,15,35
4103,24,15,35
4106,9,15,17
4115,7,15,20
4118,27,15,35
4121,18,15,32
4128,46,15,34
4132,29,15,35
4133,11,15,17
4134,29,15,21
4135,19,15,12
4137,9,15,27
4141,19,15,12
4144,66,15,34
4145,39,15,40
4148,50,15,19
4150,0,15,31
4151,7,15,32
4155,0,15,56
4156,29,15,32
4159,19,15,50
4160,19,15,4
4161,23,15,37
4165,23,15,0
4166,28,15,24
4167,29,15,35
4168,28,15,50
4169,23,15,37
4174,41,15,35
4178,47,15,35
4179,32,15,47
4182,89,15,7
4182,19,15,46
4187,22,15,32
4190,4,15,43
4190,0,15,43
4190,0,15,44
4192,20,15,13
4194,54,15,34
4195,18,15,32
4198,51,15,34
4202,28,15,36
4204,8,15,26
4208,19,15,4
4209,66,15,34
4212,20,15,32
4217,10,15,42
4218,22,15,21
4224,9,15,32
4227,10,15,20
4233,19,15,48
4238,20,15,47
4239,30,15,32
4241,66,15,34
4249,29,15,35
4250,19,15,33
4255,9,15,35
4256,20,15,42
4257,38,15,40
4260,49,15,48
4261,19,15,25
4265,23,15,37
4269,7,15,32
4270,39,15,40
4271,28,15,30
4273,7,15,17
4275,8,15,26
4276,38,15,52
4278,18,15,46
4282,27,15,33
4283,20,15,32
4288,27,15,35
4290,29,15,21
4292,7,15,32
4294,29,15,35
4295,60,15,20
4297,11,15,34
4299,20,15,32
4301,38,15,34
4304,20,15,34
4305,56,15,34
4311,42,15,34
4314,29,15,21
4316,28,15,33
4317,66,15,50
4318,19,15,4
4322,9,15,17
4327,19,15,16
4330,9,15,17
4331,52,15,34
4334,45,15,35
4336,39,15,40
4337,63,15,34
4340,56,15,34
4341,22,15,37
4345,19,15,46
4346,21,15,17
4347,18,15,45
4350,52,15,34
4352,29,15,21
4353,20,15,32
4355,66,15,34
4357,66,15,34
4358,27,15,32
4361,52,15,34
4364,66,15,34
4365,8,15,23
4366,52,15,34
4371,7,15,32
4372,19,15,4
4374,29,15,32
4375,7,15,32
4380,27,15,32
4381,27,15,34
4384,1,15,31
4385,20,15,40
4387,60,15,34
4389,27,15,32
4399,51,15,20
4400,27,15,32
4403,19,15,15
4406,39,15,40
4407,22,15,37
4409,9,15,40
4414,52,15,34
4420,12,15,50
4421,60,15,34
4424,9,15,17
4425,27,15,32
4428,44,15,35
4429,43,15,35
4430,23,15,37
4431,18,15,46
4434,28,15,36
4435,45,15,35
4441,7,15,35
4443,38,15,34
4445,15,15,16
4446,20,15,32
4450,20,15,32
4451,20,15,17
4452,19,15,25
4453,19,15,11
4454,9,15,14
4455,22,15,21
4456,30,15,19
4460,7,15,14
4463,19,15,11
4467,18,15,50
4468,72,15,18
4470,50,15,20
4474,21,15,17
4475,8,15,30
4476,45,15,34
4481,18,15,32
4482,19,15,46
4483,50,15,34
4485,29,15,45
4487,60,15,35
4488,76,15,50
4489,27,15,0
4491,27,15,36
4493,19,15,25
4496,50,15,20
4497,22,15,32
4498,51,15,20
4500,65,15,34
4501,50,15,20
4503,40,15,7
4513,21,15,42
4515,9,15,42
4518,7,15,32
4520,30,15,46
4521,58,15,48
4523,0,15,52
4524,9,15,51
4525,32,15,34
4526,47,15,35
4527,45,15,34
4527,47,15,35
4530,23,15,17
4536,9,15,55
4537,32,15,34
4538,0,15,43
4539,9,15,51
4540,30,15,46
4542,18,15,32
4543,19,15,25
4544,20,15,37
4545,45,15,34
4546,19,15,46
4551,30,15,46
4553,12,15,34
4554,10,15,27
4555,51,15,34
4558,19,15,50
4560,29,15,45
4567,7,15,12
4568,27,15,32
4571,20,15,32
4575,32,15,47
4578,18,15,14
4580,23,15,32
4584,38,15,34
4588,22,15,42
4590,47,15,35
4594,22,15,36
4595,18,15,32
4597,37,15,34
4600,29,15,45
4601,20,15,32
4602,66,15,34
4604,19,15,25
4606,9,15,51
4610,9,15,35
4611,63,15,34
4612,19,15,50
4615,39,15,40
4616,19,15,4
4617,23,15,37
4620,42,15,34
4623,66,15,34
4624,30,15,34
4625,39,15,40
4626,39,15,40
4627,27,15,32
4628,76,15,50
4630,51,15,34
4631,19,15,49
4638,9,15,7
4639,50,15,12
4641,0,15,33
4645,27,15,35
4650,63,15,34
4652,17,15,34
4653,30,15,45
4656,30,15,34
4657,20,15,32
4657,29,15,32
4657,23,15,37
4661,22,15,32
4662,8,15,33
4663,19,15,45
4664,29,15,35
4665,2,15,43
4665,0,15,43
4665,10,15,42
4667,8,15,49
4669,64,15,34
4670,14,15,34
4671,19,15,24
4674,13,15,50
4679,8,15,49
4680,52,15,34
4683,24,15,32
4684,66,15,50
4686,52,15,34
4689,20,15,32
4690,46,15,34
4694,7,15,32
4697,39,15,40
4700,28,15,33
4701,39,15,40
4702,8,15,38
4703,45,15,35
4707,27,15,35
4708,14,15,16
4709,76,15,50
4715,41,15,16
4717,10,15,14
4721,45,15,35
4722,10,15,34
4728,14,15,16
4730,9,15,32
4732,19,15,50
4734,28,15,25
4737,52,15,34
4741,21,15,42
4747,32,15,32
4749,66,15,34
4751,63,15,34
4752,66,15,34
4754,20,15,32
4756,30,15,45
4757,51,15,34
4761,63,15,34
4763,32,15,34
4766,72,15,7
4771,66,15,34
4772,20,15,32
4775,45,15,35
4776,9,15,17
4777,0,15,59
4779,30,15,32
4784,30,15,34
4785,74,15,50
4790,45,15,34
4795,19,15,26
4798,10,15,35
4799,60,15,35
4802,10,15,35
4805,41,15,35
4808,53,15,34
4810,19,15,25
4811,66,15,18
4812,7,15,32
4813,10,15,21
4818,9,15,35
4819,23,15,10
4820,54,15,34
4823,17,15,34
4826,66,15,34
4826,10,15,35
4831,28,15,52
4834,45,15,34
4837,41,15,34
4843,10,15,21
4845,30,15,46
4846,63,15,34
4847,30,15,46
4850,27,15,35
4852,8,15,49
4853,7,15,47
4856,59,15,18
4857,27,15,32
4862,29,15,35
4864,41,15,35
4871,20,15,34
4874,20,15,32
4875,46,15,34
4877,52,15,34
4878,8,15,45
4879,30,15,46
4880,66,15,34
4882,29,15,45
4891,10,15,21
4892,8,15,49
4893,19,15,25
4894,41,15,35
4899,19,15,33
4901,41,16,35
4902,30,16,32
4906,8,16,3
4907,20,16,40
4910,9,16,55
4911,19,16,5
4912,8,16,52
4915,7,17,35
4918,26,17,35
4919,2,17,1
4922,49,17,0
4923,9,17,35
4924,71,17,20
4925,29,17,46
4926,29,17,46
4927,19,17,46
4931,23,17,37
4937,28,17,0
4944,26,17,35
4945,21,17,37
4946,29,17,35
4947,40,17,32
4948,9,17,35
4952,28,17,30
4955,10,17,35
4956,47,17,35
4957,9,17,0
4959,23,17,37
4960,27,17,32
4961,24,17,32
4963,76,17,50
4964,9,17,35
4966,3,17,2
4968,9,17,0
4970,2,17,1
4975,19,17,46
4976,9,17,7
4977,28,17,0
4979,30,17,46
4980,1,17,56
4993,61,17,35
4994,3,17,1
4995,20,17,32
4997,23,17,37
4998,11,17,7
5001,20,17,34
5004,9,17,35
5005,49,17,0
5006,9,17,35
5007,10,17,35
5014,9,17,35
5015,45,17,35
5018,47,17,35
5019,10,17,35
5023,53,17,34
5024,49,17,35
5026,19,17,48
5030,19,17,45
5031,46,17,34
5035,23,17,37
5036,23,17,35
5037,20,17,34
5038,19,17,46
5041,9,17,0
5043,1,17,56
5044,47,17,35
5046,46,17,34
5049,20,17,52
5050,10,17,35
5052,19,17,46
5053,9,17,35
5054,9,17,35
5057,9,17,51
5058,11,17,18
5062,21,17,32
5063,19,17,4
5065,44,17,35
5069,46,17,34
5070,51,17,36
5071,45,17,35
5072,23,17,35
5073,28,17,12
5074,28,17,36
5077,9,17,35
5078,20,17,32
5080,41,17,19
5082,60,17,35
5083,30,17,55
5084,51,17,20
5090,9,17,55
5093,28,17,0
5094,49,17,50
5095,26,17,35
5098,19,17,50
5101,10,17,35
5102,9,17,35
5103,10,17,35
5104,10,17,50
5105,10,17,35
5106,9,17,55
5110,60,17,35
5112,30,17,32
5113,9,17,35
5116,51,17,36
5117,9,17,35
5119,9,17,35
5120,9,17,55
5121,9,17,55
5125,39,17,40
5126,9,17,35
5128,29,17,35
5129,28,17,36
5130,47,17,35
5131,38,17,0
5133,9,17,35
5136,9,17,35
5137,3,17,59
5138,20,17,32
5139,67,17,35
5144,76,17,50
5145,45,17,35
5147,23,17,37
5149,47,17,35
5150,45,17,35
5152,76,17,50
5159,26,17,35
5161,9,17,35
5163,20,17,40
5165,31,17,35
5168,40,17,16
5169,9,17,35
5170,28,17,36
5171,49,17,0
5172,47,17,35
5175,12,17,55
5177,32,17,34
5178,21,17,14
5179,47,17,35
5185,36,17,34
5186,2,17,1
5187,10,17,35
5191,39,17,50
5192,49,17,0
5193,19,17,12
5195,51,17,20
5197,21,17,52
5198,23,17,0
5200,21,17,6
5201,21,17,6
5203,30,17,34
5204,21,17,35
5206,19,17,46
5207,49,17,0
5210,30,17,45
5212,9,17,50
5214,52,17,34
5216,43,17,35
5217,50,17,20
5218,20,17,35
5222,45,17,35
5223,39,17,36
5224,19,17,33
5227,52,17,34
5228,39,17,12
5229,23,17,37
5230,73,17,7
5231,58,17,50
5234,9,17,35
5235,26,17,35
5236,49,17,0
5239,9,17,51
5240,10,17,35
5242,48,17,0
5243,9,17,51
5244,7,17,17
5246,44,17,35
5248,47,17,35
5250,10,17,35
5251,23,17,37
5252,9,17,51
5253,29,17,55
5256,19,17,50
5258,45,17,35
5261,7,17,35
5262,19,17,55
5263,31,17,32
5264,9,17,0
5265,11,17,0
5268,49,17,33
5269,52,17,34
5270,38,17,35
5271,20,17,37
5272,19,17,30
5272,18,17,30
5272,47,17,35
5273,1,17,31
5274,9,17,55
5275,12,17,55
5276,4,17,59
5277,12,17,50
5280,19,17,46
5281,9,17,55
5282,39,17,50
5283,44,17,35
5285,28,17,33
5287,30,17,32
5289,45,17,35
5290,28,17,33
5291,59,17,7
5292,8,17,23
5292,9,17,55
5297,69,17,35
5299,59,17,35
5300,6,17,59
5301,9,17,35
5302,81,17,7
5303,19,17,50
5304,26,17,35
5305,9,17,35
5311,10,17,35
5312,49,17,35
5313,45,17,35
5315,9,17,35
5316,19,17,33
5317,12,17,50
5319,11,17,7
5320,20,17,40
5322,19,17,24
5323,52,17,34
5324,20,17,21
5325,28,17,36
5327,10,17,55
5329,22,17,42
5332,28,17,33
5334,26,17,35
5338,30,17,47
5340,18,17,32
5341,19,17,45
5342,23,17,37
5345,19,17,48
5346,44,17,35
5348,9,17,35
5349,45,17,35
5350,40,17,0
5352,47,17,35
5354,45,17,35
5359,26,17,35
5361,12,17,28
5363,19,17,45
5366,19,17,46
5367,52,17,34
5368,26,17,35
5369,6,17,59
5371,26,17,35
5372,39,17,50
5374,60,17,35
5376,66,17,34
5377,9,17,35
5379,50,17,36
5380,19,17,45
5381,9,17,35
5383,51,17,7
5384,28,17,36
5387,1,17,56
5388,45,17,35
5389,23,17,37
5390,47,17,35
5391,60,17,35
5393,47,17,35
5394,19,17,45
5395,21,17,52
5396,24,17,32
5398,45,17,35
5402,73,17,7
5405,47,17,35
5407,11,17,21
5408,29,17,35
5410,71,17,20
5414,28,17,50
5418,23,17,10
5421,49,17,32
5423,50,17,20
5424,45,17,35
5425,29,17,47
5426,28,17,36
5428,20,17,35
5430,39,17,36
5432,60,17,23
5433,49,17,33
5434,30,17,45
5435,10,17,35
5437,29,17,46
5438,7,17,3
5439,57,17,34
5440,42,17,34
5442,68,17,58
5443,12,17,50
5447,7,17,20
5448,51,17,36
5449,63,17,34
5450,30,17,32
5451,47,17,35
5454,29,17,46
5455,23,17,37
5458,8,17,36
5459,49,17,0
5464,27,17,32
5465,45,17,35
5468,24,17,32
5470,21,17,35
5471,23,17,37
5473,12,17,50
5474,39,17,40
5478,2,17,1
5481,9,17,35
5484,44,17,32
5485,28,17,33
5492,40,17,32
5493,48,17,18
5496,28,17,33
5500,44,17,32
5501,46,17,34
5502,59,17,35
5504,61,17,35
5505,30,17,32
5507,36,17,34
5509,26,17,35
5510,26,17,35
5512,10,17,35
5513,19,17,46
5514,45,17,35
5515,26,17,35
5519,26,17,35
5520,60,17,35
5521,60,17,35
5525,19,17,46
5528,60,17,35
5530,26,17,35
5531,10,17,35
5532,10,17,35
5534,19,17,55
5535,28,17,15
5537,68,17,58
5539,39,17,36
5540,84,17,7
5541,67,17,7
5544,38,17,35
5547,22,17,36
5548,22,17,36
5549,26,17,35
5550,9,17,35
5552,47,17,35
5553,47,17,35
5554,9,17,35
5555,19,17,55
5559,28,17,36
5563,32,17,32
5567,10,17,35
5568,21,17,37
5569,76,17,50
5571,27,17,32
5574,45,17,35
5575,45,17,35
5576,12,17,55
5577,12,17,50
5580,36,17,34
5581,9,17,35
5582,47,17,35
5583,44,17,32
5585,28,17,51
5586,11,17,18
5587,32,17,47
5589,20,17,32
5590,28,17,12
5592,12,17,28
5593,47,17,35
5596,20,17,10
5597,23,17,37
5598,73,17,7
5599,44,17,35
5601,47,17,35
5604,39,17,20
5610,26,17,35
5612,19,17,55
5613,10,17,35
5614,31,17,32
5616,53,17,34
5618,23,17,37
5625,47,17,35
5627,26,17,35
5629,41,17,35
5630,9,17,35
5631,66,17,34
5632,10,17,35
5637,42,17,34
5642,66,17,50
5643,19,17,46
5644,10,17,42
5645,49,17,48
5648,66,17,34
5650,28,17,12
5653,63,17,34
5654,19,17,46
5658,9,17,35
5661,43,17,35
5664,25,17,35
5665,43,17,35
5666,47,17,35
5672,30,17,46
5673,29,17,35
5674,49,17,48
5675,39,17,40
5676,66,17,34
5679,32,17,32
5680,74,17,18
5681,29,17,58
5685,8,17,49
5686,10,17,35
5690,9,17,55
5691,45,17,35
5693,8,17,4
5696,47,17,35
5700,45,17,35
5701,32,17,47
5702,19,17,57
5703,74,17,18
5708,51,17,34
5709,51,17,20
5710,9,17,55
5711,63,17,34
5713,66,17,34
5717,52,17,34
5718,29,17,35
5720,28,17,16
5722,29,17,35
5723,19,17,33
5727,9,17,32
5728,66,17,34
5729,54,17,34
5730,41,17,16
5731,45,17,35
5732,9,17,35
5734,63,17,34
5741,32,17,34
5742,50,17,20
5745,19,17,45
5746,42,17,32
5747,20,17,37
5749,76,17,50
5751,24,17,35
5752,24,17,51
5753,20,17,32
5754,50,17,34
5755,10,17,40
5756,10,17,20
5757,9,17,50
5760,52,17,34
5761,19,17,41
5763,47,17,35
5766,66,17,34
5767,9,17,35
5768,19,17,50
5769,9,17,32
5775,9,17,55
5776,30,17,32
5777,50,17,34
5778,19,17,12
5780,11,17,55
5783,8,17,33
5785,19,17,46
5786,56,17,34
5787,9,17,35
5789,50,17,58
5790,51,17,58
5792,55,17,34
5793,23,17,37
5795,22,17,37
5796,31,17,34
5798,28,17,33
5799,19,17,45
5801,21,17,52
5803,67,17,58
5804,19,17,46
5805,24,17,51
5808,73,17,50
5813,19,17,50
5814,24,17,35
5816,19,17,46
5817,64,17,34
5820,9,17,32
5821,66,17,34
5822,43,17,34
5823,10,17,20
5824,63,17,34
5825,9,17,32
5826,83,17,34
5828,40,17,35
5829,76,17,50
5833,40,17,35
5834,23,17,21
5835,45,17,35
5839,9,17,34
5840,28,17,36
5843,9,17,14
5844,20,17,32
5848,8,17,23
5850,17,17,34
5851,40,17,35
5854,23,17,37
5856,26,17,35
5859,39,17,50
5860,20,17,34
5861,2,17,1
5864,47,17,35
5865,38,17,35
5870,66,17,34
5871,41,17,35
5873,42,17,32
5875,45,17,35
5881,10,17,14
5883,18,17,35
5884,27,17,35
5885,67,17,20
5888,19,17,45
5890,20,17,32
5896,20,17,35
5897,32,17,47
5898,40,17,32
5900,7,17,32
5901,7,17,3
5908,39,17,40
5912,6,17,59
5913,44,17,32
5915,10,17,55
5916,42,17,34
5917,11,17,7
5919,39,17,40
5921,8,17,33
5922,63,17,34
5923,45,17,35
5925,41,17,35
5927,51,17,34
5930,30,17,45
5931,66,17,34
5932,32,17,32
5933,66,17,34
5935,36,17,34
5936,30,17,34
5937,45,17,35
5938,23,17,37
5939,39,17,40
5940,76,17,50
5943,23,17,37
5944,5,17,59
5945,76,17,50
5946,9,17,40
5951,66,17,34
5955,28,17,50
5956,24,17,35
5957,42,17,34
5961,39,17,50
5962,20,17,32
5963,9,17,7
5964,51,17,34
5966,10,17,35
5967,9,17,7
5969,61,17,35
5971,51,17,20
5973,36,17,34
5976,51,17,34
5984,19,17,46
5985,47,17,35
5987,63,17,34
5989,60,17,35
5990,28,17,33
5992,46,17,34
5993,32,17,47
5998,20,17,32
6000,9,17,35
6004,19,17,45
6005,29,17,47
6008,50,17,7
6009,66,17,34
6011,40,17,35
6014,19,17,50
6016,41,17,35
6017,10,17,55
6020,9,17,55
6022,62,17,34
6023,9,17,20
6024,2,17,1
6024,3,17,1
6025,47,17,35
6026,51,17,20
6027,29,17,32
6029,19,17,50
6030,28,17,36
6032,43,17,35
6033,19,17,33
6034,47,17,35
6037,60,17,20
6039,52,17,34
6040,44,17,35
6042,66,17,34
6043,9,17,55
6044,19,17,4
6045,22,17,37
6046,20,17,47
6052,20,17,32
6053,24,17,35
6058,52,17,34
6059,9,17,35
6063,43,17,35
6069,76,17,50
6072,45,17,35
6074,32,17,34
6076,19,17,46
6079,29,17,46
6082,51,17,36
6083,27,17,32
6086,76,17,50
6088,22,17,14
6090,7,17,10
6091,20,17,32
6095,11,17,7
6097,42,17,35
6098,68,17,35
6099,30,17,34
6100,19,17,4
6101,8,17,4
6102,18,17,45
6104,60,17,35
6108,16,17,34
6113,52,17,34
6114,27,17,34
6115,8,17,29
6116,45,17,35
6119,23,17,35
6123,2,17,1
6124,50,17,34
6125,53,17,34
6126,45,17,35
6129,31,17,32
6130,19,17,45
6131,47,17,35
6132,19,17,33
6133,10,17,6
6134,9,17,7
6135,19,17,46
6136,58,17,21
6137,45,17,35
6138,63,17,34
6139,7,17,17
6143,32,17,47
6146,50,17,36
6147,52,17,34
6148,22,17,21
6153,66,17,34
6155,45,17,35
6157,10,17,35
6167,67,17,20
6172,47,17,35
6173,47,17,35
6180,56,17,34
6181,20,17,32
6182,41,17,0
6183,19,17,50
6185,76,17,50
6187,9,17,40
6188,20,17,32
6190,21,17,17
6192,52,17,34
6193,52,17,34
6194,50,17,34
6195,26,17,35
6197,43,17,34
6198,51,17,34
6199,20,17,32
6200,9,17,20
6211,8,17,36
6213,9,17,32
6216,66,17,34
6217,23,17,37
6221,23,17,37
6227,52,17,34
6228,60,17,35
6230,39,17,40
6231,46,17,34
6239,29,17,34
6240,30,17,32
6241,32,17,34
6242,45,17,35
6243,52,17,34
6246,52,17,34
6247,49,17,35
6248,47,17,35
6249,17,17,34
6250,20,17,32
6252,63,17,34
6255,66,17,34
6256,39,17,40
6257,66,17,34
6260,37,17,34
6262,40,17,34
6263,51,17,34
6264,32,17,34
6267,37,17,34
6268,27,17,32
6269,21,17,32
6271,44,17,34
6272,52,17,34
6273,30,17,21
6275,31,17,34
6276,43,17,35
6277,37,17,34
6278,12,17,28
6279,63,17,34
6280,9,17,35
6284,20,17,13
6285,66,17,34
6286,43,17,35
6287,9,17,17
6291,53,17,34
6292,19,17,26
6294,10,17,20
6295,50,17,34
6296,46,17,34
6299,64,17,34
6302,9,17,35
6305,47,17,35
6307,39,17,40
6311,12,17,21
6316,78,17,7
6317,9,17,55
6320,23,17,37
6323,27,17,32
6327,9,17,35
6328,28,17,52
6333,30,17,32
6334,19,17,24
6335,19,17,24
6337,19,17,25
6338,22,17,37
6339,29,17,32
6340,19,17,46
6341,20,17,32
6342,2,17,59
6343,19,17,24
6344,19,17,24
6345,28,17,30
6346,29,17,35
6349,24,17,35
6351,19,17,50
6355,19,17,55
6357,41,17,35
6358,19,17,38
6359,19,17,25
6361,9,17,32
6362,28,17,50
6363,45,17,35
6366,39,17,50
6368,28,17,30
6369,27,17,32
6373,24,17,35
6375,63,17,34
6376,60,17,58
6377,21,17,14
6378,9,17,32
6379,19,17,33
6384,20,17,37
6385,20,17,35
6386,20,17,37
6387,76,17,50
6390,66,17,34
6395,7,17,32
6397,47,17,35
6400,59,17,18
6403,39,17,50
6404,47,17,35
6408,23,17,35
6413,36,17,34
6415,41,17,35
6418,23,17,35
6421,64,17,16
6422,47,17,35
6423,9,17,35
6429,36,17,34
6430,28,17,33
6431,23,17,17
6432,30,17,35
6434,30,17,32
6435,10,17,35
6437,10,17,42
6438,16,17,34
6439,41,17,35
6440,47,17,35
6441,47,17,35
6450,66,17,34
6452,19,17,46
6453,20,17,47
6454,18,17,32
6455,42,17,35
6456,21,17,35
6457,23,17,37
6458,10,17,20
6459,76,17,50
6460,66,17,50
6461,19,17,46
6464,7,17,12
6465,27,17,34
6466,55,17,34
6467,45,17,34
6470,5,17,59
6471,66,17,34
6477,29,17,35
6478,19,17,4
6479,23,17,10
6481,47,17,35
6484,7,17,35
6488,9,17,35
6489,19,17,4
6490,76,17,50
6492,23,17,37
6494,8,17,26
6496,28,17,30
6498,50,17,16
6503,19,17,55
6504,9,17,40
6505,28,17,33
6507,47,17,35
6508,53,17,34
6510,19,17,4
6512,19,17,50
6514,18,17,45
6515,9,17,50
6516,19,17,50
6517,89,17,7
6520,23,17,37
6522,38,17,50
6523,30,17,34
6526,64,17,16
6531,34,17,34
6535,63,17,34
6537,44,17,32
6538,39,17,21
6540,21,17,32
6541,10,17,35
6542,9,17,32
6543,7,17,21
6544,9,17,50
6545,24,17,32
6547,51,17,20
6548,46,17,34
6551,20,17,32
6551,23,17,37
6553,50,17,7
6555,9,17,55
6556,45,17,35
6558,64,17,16
6559,76,17,50
6561,28,17,12
6565,12,17,28
6567,15,17,34
6569,19,17,46
6572,23,17,37
6573,45,17,35
6575,31,17,34
6582,53,17,34
6585,23,17,37
6586,51,17,20
6587,66,17,34
6588,66,17,34
6589,23,17,17
6593,60,17,35
6594,66,17,34
6596,66,17,34
6599,9,17,35
6601,59,17,7
6605,8,17,33
6606,9,17,21
6607,19,17,50
