Node,Y
97655,34
93150,45
103024,35
36958,35
88792,0
60213,35
47080,19
63283,42
29001,34
53200,34
84673,9
95687,34
93203,45
93828,34
82616,34
100964,37
49503,46
76504,12
59340,34
86569,34
24539,34
68146,35
225,35
10135,35
92404,37
94190,34
32319,34
2687,34
33387,34
20951,50
42734,50
94492,35
38680,49
87010,46
82700,34
18992,35
27911,40
40910,37
57022,35
77551,50
9797,34
85614,34
28988,35
75872,34
36292,34
94966,32
37674,0
60342,34
22364,34
81815,34
70363,34
14259,35
66240,50
12722,35
19303,30
51393,32
41581,35
72511,40
106281,37
24175,34
45169,36
81949,35
52400,34
105331,34
16927,50
39075,34
24301,34
57729,19
65033,0
52932,50
82198,28
51358,34
95639,50
19199,35
56057,35
59381,46
95568,47
15873,34
79351,50
83631,48
101744,34
6717,34
54668,34
34505,50
101538,19
98646,50
92374,32
20696,7
98944,40
37970,35
100604,55
84772,46
63546,34
13928,17
49089,50
2009,34
46077,50
6075,58
12625,35
69848,34
86890,41
7387,34
4896,14
88242,34
73820,32
485,32
54014,51
46639,50
2452,34
52097,27
5321,34
98316,34
101368,19
62436,35
35206,41
51732,34
51165,37
96057,34
26624,34
2547,34
19583,35
17416,34
52732,50
100279,35
79871,34
66637,40
17065,32
100514,34
25604,34
26604,0
40082,34
76869,41
102300,0
76036,41
94951,34
39197,34
42961,34
100991,59
32729,50
19680,55
7093,34
13687,30
92784,7
72706,34
24192,34
106204,50
4677,34
76537,41
13957,34
61982,35
29794,32
84779,40
97556,34
82882,50
99068,34
97069,48
65519,40
74802,34
57181,34
96051,34
91027,50
94547,58
8639,34
73140,32
13324,34
55489,35
98537,32
14398,30
34574,35
98350,50
43066,56
27897,34
2639,32
40831,35
43408,35
94403,56
76108,34
59361,1
3827,32
73525,35
27679,34
88110,33
89850,35
9694,35
106335,50
14148,50
91289,45
11082,32
66111,34
98568,38
26523,30
93497,40
22621,37
102605,34
75443,34
56738,50
25772,35
61843,34
24125,32
29432,33
52215,46
34709,40
85694,34
49048,34
74089,34
90505,34
97468,50
51574,1
71534,35
88993,32
79667,40
28095,34
41219,48
30238,34
71048,35
68922,50
570,35
59947,37
28783,34
22773,50
4742,34
40462,47
42045,32
44851,32
22772,50
49945,37
13879,50
78758,32
102101,34
57084,7
42117,18
15251,34
72057,63
28354,34
101668,41
82760,34
15363,32
78403,34
39954,17
87017,37
91882,50
99638,5
61295,35
37676,34
3937,34
38623,36
7818,7
75502,34
86082,33
57730,32
54850,35
37611,40
96586,0
84217,34
3877,40
57684,34
70925,48
62214,40
65613,34
63186,0
3602,35
29829,34
27758,34
57469,20
46626,50
105972,56
52503,32
90701,20
95839,7
64924,40
40300,59
16066,35
20809,35
61277,0
1626,37
19407,46
39086,50
72197,52
71952,7
59998,37
92581,34
84296,0
38093,34
105565,46
75763,21
94554,35
82520,34
81252,34
82569,35
102628,34
7112,34
37478,55
63967,7
92768,7
74856,10
67883,33
61704,35
87022,34
34417,34
46842,50
39579,27
99843,34
32018,48
88720,35
106154,46
35037,50
9697,35
38965,34
27905,0
28457,34
32084,34
64871,34
54876,46
37512,55
96337,34
4629,35
70830,47
30097,34
94521,40
23951,34
102587,19
4018,34
19183,35
22236,40
103346,14
13004,37
54278,34
81115,34
53147,50
77402,50
36997,32
9476,7
84434,34
17781,34
105049,34
95666,33
66234,34
25873,35
3308,34
10650,35
38731,20
44389,34
68685,32
37648,37
104430,34
83203,40
24919,32
61125,34
7655,35
28738,35
5841,10
50379,34
43947,35
86611,55
71497,34
32333,7
89576,34
7721,50
59880,50
811,34
54075,34
46760,34
65231,35
68706,50
44276,40
17135,33
11107,34
103637,34
43942,0
4824,34
90183,34
98015,34
82352,52
28223,35
28561,34
105109,7
85280,10
78776,34
82509,34
104998,34
26028,0
24704,34
100721,37
14513,34
3466,50
43339,37
37161,35
49500,32
50175,33
32696,34
101082,27
49028,34
59771,32
1555,34
63708,0
60129,35
99599,34
57336,34
32647,34
28366,35
85293,34
10186,32
13245,34
77721,34
61141,35
32464,35
27267,34
85081,34
48904,50
22787,57
81555,41
27342,34
22467,35
48428,34
55607,51
84624,35
96616,34
3793,32
52231,50
63028,35
44182,35
37286,37
102261,28
66990,34
6500,35
85590,46
36566,34
70949,50
51044,23
70962,34
25474,0
85586,34
26261,40
14953,30
54925,52
59049,34
19297,35
57933,46
84797,34
25425,33
23201,34
1054,52
230,34
7787,34
61752,29
22004,35
35938,35
81484,35
24966,34
92853,37
45312,34
16091,35
64707,37
105569,34
25764,50
94743,34
74170,37
60152,35
75633,34
57212,34
58546,34
15114,34
12018,35
18480,35
68890,35
61694,35
52522,50
90859,56
18145,35
58381,34
89736,34
48964,35
88551,50
1392,34
27034,34
13466,34
90469,32
9400,32
9087,34
101493,34
9380,35
47337,34
9589,35
11536,34
100345,34
35494,0
102228,7
77925,41
79111,34
30286,34
27144,35
2954,48
59374,50
29337,35
39753,7
30049,48
19796,30
72903,7
67887,38
100233,34
97194,40
83672,34
18,34
90882,35
106330,34
44860,34
57103,51
84611,34
30363,34
39058,50
83176,55
18328,47
93255,34
106298,50
58486,32
69933,35
20507,7
57155,34
65721,0
87401,7
43640,42
66727,50
16278,35
2132,32
39411,20
68932,34
69116,34
10213,45
78446,34
13143,35
96222,34
37231,42
71986,35
33139,34
2936,34
11585,34
13018,35
38817,34
81594,33
22340,34
94960,34
66119,34
72293,34
79057,34
40306,35
84699,34
51434,34
81709,32
98976,34
2835,33
74133,34
37367,50
55187,34
14588,32
91102,34
33273,34
35488,34
25560,40
8494,45
41647,37
18738,35
94217,37
66485,19
76129,40
55131,35
92648,50
32608,50
4162,34
7307,34
60006,35
20489,35
8587,42
84442,35
14144,34
29372,7
18668,34
8480,35
95632,34
54602,34
24744,4
52090,34
23635,42
86544,35
13939,34
72028,40
92957,34
97190,34
6035,34
84215,35
97886,7
85991,0
21203,0
52413,34
45118,32
15124,30
97661,37
5716,34
99386,34
47376,34
5953,10
35649,46
91696,40
39543,34
59362,34
98197,32
83891,34
79506,55
81486,34
101257,40
12245,32
30730,0
93838,34
43790,34
15746,34
98063,48
40170,32
81010,35
97694,34
48093,34
75155,34
92152,34
14204,51
104093,34
81319,35
32288,34
104931,51
34420,0
86882,32
47197,34
44845,34
58140,34
97926,58
20493,34
75754,37
84012,34
105773,40
9112,34
53335,45
57197,35
129,34
75567,35
77430,33
53089,35
66211,17
63595,0
64365,35
32080,50
20337,34
102601,50
32726,40
97225,50
101966,32
96165,51
7745,50
103608,59
11666,34
89960,34
72082,35
49955,34
53073,35
6731,34
18587,35
93780,35
94186,45
2867,37
6142,35
11847,45
60410,50
106382,7
7555,34
60647,3
36748,7
7771,34
103496,50
757,34
93409,34
76492,34
15998,34
79083,41
101397,55
44357,32
46585,45
96292,34
76193,38
23828,0
34358,37
92041,50
17249,34
43313,34
101488,50
86175,50
24138,35
59974,50
102080,34
68900,34
75426,7
49667,33
100206,34
88697,18
98804,34
63503,35
89753,37
73677,9
61112,50
2818,35
34525,40
5135,34
95498,34
11326,35
48516,35
105713,35
15131,35
52100,9
72501,34
54040,34
101823,34
68037,35
36033,34
60931,37
95935,0
96024,40
63731,35
29597,40
50015,37
87009,35
15510,35
100782,46
58817,17
84108,34
32939,34
32203,34
95910,34
8649,34
4071,40
94386,56
45171,50
81375,34
60572,35
3071,34
103053,34
29491,33
25623,35
46317,6
71583,34
46575,19
45028,35
11722,35
31316,7
63029,34
38322,35
22604,35
97905,35
6140,35
36166,34
12687,34
96221,50
93181,56
73352,35
8986,34
50985,35
566,34
55632,52
70536,34
43144,34
75357,34
75204,34
48424,46
92663,50
64565,35
90593,7
32724,0
43403,34
50288,34
85227,9
53526,33
14083,34
34253,48
16551,50
3855,58
20199,34
101851,34
53999,56
84713,35
69016,35
92944,34
26039,0
8542,35
63051,32
65495,35
98821,7
42325,34
14242,35
70503,32
78404,34
61030,4
90370,34
4755,37
23009,35
46801,42
51298,34
7907,41
94630,34
22190,34
51608,29
100771,35
79762,35
75733,41
96834,34
21270,21
103709,7
95894,23
13934,34
48079,45
15834,34
33164,35
102653,32
21762,35
35502,0
104813,34
48025,32
35255,34
58421,34
73528,34
63232,35
29795,59
79780,7
56977,40
17074,40
95388,34
100035,35
57369,50
32473,7
38337,35
78143,34
42001,14
45065,32
3490,34
55561,32
37002,14
77080,34
9532,33
61476,34
74127,40
805,34
85462,45
15185,58
26530,35
95243,37
49537,34
49867,34
91064,50
57078,34
62529,34
141,7
9612,34
93769,34
89502,34
3893,7
75968,41
73737,35
7424,34
54575,50
65489,35
44659,35
70682,34
45751,21
78267,34
103623,34
104254,7
3080,34
42474,7
4839,40
66814,34
17198,34
13887,34
91874,34
28658,35
52840,35
99099,37
27941,34
103027,34
90057,7
63076,35
23833,34
93809,46
30928,45
18326,35
45443,34
33717,34
105081,48
42230,34
35657,52
83719,34
1242,52
19653,35
6144,48
13622,35
815,34
29024,40
96481,32
25191,34
90985,34
102072,40
41587,36
71315,34
78950,18
66914,35
67929,35
103115,40
94562,34
38190,37
89309,9
101507,50
84029,50
37364,50
9504,28
51471,0
3346,7
33948,34
67370,17
68634,34
26121,34
34166,34
63884,35
61854,34
61232,34
58237,32
79631,35
44450,34
95479,40
105817,50
68903,35
86452,34
25579,34
25259,34
26579,34
75887,34
103295,34
102703,40
51452,34
104974,34
6986,34
79570,41
42917,33
20310,35
10184,34
51278,34
38611,35
92401,50
54730,34
5309,34
59041,17
45075,45
6370,34
10365,35
49762,50
2327,56
29122,7
89261,35
28749,0
60267,34
49181,35
5551,34
50259,58
1374,32
55507,51
79652,38
59163,23
48459,50
11259,35
62683,38
8455,35
9633,35
29655,34
90050,52
20522,34
54331,50
57719,35
66235,50
72034,34
94398,34
37666,34
45499,34
106331,50
14005,35
95230,7
18053,50
2879,49
39159,34
68957,34
53169,34
39292,41
38460,7
56963,34
81976,41
23713,34
51412,34
20572,9
36719,7
13098,35
73144,7
51228,40
17640,33
58147,34
73016,37
83659,34
4773,48
74195,40
39230,50
82729,36
37570,48
55965,55
10588,32
61960,50
84391,34
4039,35
104606,56
63116,48
35577,17
40946,34
47124,34
68905,34
56284,35
14509,50
62880,34
19552,35
75757,41
17089,34
18431,34
50703,35
12787,32
79783,35
69706,35
9054,35
50799,34
84957,46
26239,52
17734,33
104796,34
101785,50
88315,45
24948,48
48225,35
28328,34
78095,50
91535,34
23637,33
19571,35
91639,35
39961,35
88872,34
105138,34
101877,20
37069,48
17776,45
106644,50
58005,46
62758,38
42837,45
83253,34
37822,35
70782,7
54969,35
102679,34
66150,50
47796,34
44013,35
74448,34
6068,33
56761,35
49681,50
77985,32
45037,35
105954,34
92716,18
2790,34
54116,34
99568,56
93892,46
37805,37
67059,34
83303,46
74438,34
73635,34
76278,32
101103,35
31517,40
53068,19
42866,34
72905,9
49235,34
47535,34
96959,34
86787,20
1730,34
25994,50
27172,36
58305,0
15379,34
27515,34
91571,34
85578,18
33158,50
79481,35
74653,34
64568,50
103420,34
33565,37
68118,34
37794,32
75054,34
57875,35
70332,35
43447,32
50371,40
17305,45
35329,34
52178,34
21279,34
36538,32
29031,48
41999,34
30759,37
96649,34
44863,34
15649,35
85498,34
31852,35
71151,34
34343,35
48219,50
19214,32
99481,19
79349,34
80994,34
70590,34
104111,35
61984,32
51877,34
23236,35
26770,9
86736,33
5497,7
35544,34
81849,37
55387,34
8900,35
6318,34
18426,34
12129,35
59306,50
86674,35
31197,7
63512,35
18461,37
106565,50
80362,50
67919,37
44451,19
91070,7
19522,30
51944,16
9058,40
90937,34
89723,50
95175,41
65416,34
8476,35
89944,32
80531,50
79082,52
93952,34
61083,35
88910,34
104603,34
61272,34
84452,32
8293,35
57023,35
38266,34
35318,34
48643,3
96473,35
55966,37
11502,0
86679,41
21469,32
98165,9
76938,50
7760,33
67684,32
83235,18
90379,40
62772,34
11512,0
52227,36
85511,35
37770,14
26124,0
786,35
47287,34
40257,35
14132,35
32557,33
63473,34
63888,34
87119,0
12316,34
12037,35
103714,34
1680,34
68152,38
95201,34
91366,50
97978,34
64833,35
80052,50
14720,34
68916,56
104751,6
73662,34
21746,35
68618,41
32713,34
1616,7
80227,40
35286,46
97635,50
45280,34
95131,12
77835,34
62447,35
32602,50
4312,58
26583,34
63976,34
83617,12
26004,34
95981,50
86043,7
7380,34
5032,35
70742,34
77797,34
29233,34
21339,34
95492,34
51314,35
4076,35
42058,34
19981,7
89440,34
88629,34
19340,35
92456,7
95791,35
65922,34
56108,56
36747,34
55899,50
52372,46
15892,33
77055,37
64505,34
24778,27
11979,35
50372,19
9387,34
76978,37
90210,32
2636,34
41053,45
36698,7
31885,34
48525,14
10862,35
73084,28
19208,35
105544,34
39236,48
105974,34
63921,34
25314,34
46571,37
52904,34
6236,7
45156,21
56985,34
77961,45
93220,29
105971,56
51927,32
27586,50
15184,34
31838,34
88259,34
51994,34
99117,34
13858,34
37404,34
78359,32
85296,34
69656,35
6957,34
93836,35
104682,34
13633,35
73446,45
46473,35
19727,35
634,47
59848,0
30714,0
97626,55
89835,34
71835,50
67227,56
50901,34
28368,52
32359,0
61543,50
10418,34
52477,34
23989,0
63483,34
13209,37
45768,34
100809,46
48627,33
27864,34
20998,34
75529,34
97834,55
18084,35
32741,0
99856,40
68254,37
11892,34
100106,35
63124,37
50469,35
6394,34
102116,35
31711,35
26939,35
30309,34
71822,35
3398,50
63958,35
42011,34
105185,14
100983,7
73236,32
89097,34
56742,23
8920,34
58937,34
26892,35
25135,34
84082,34
68222,37
27442,32
82084,34
34761,7
94440,32
57900,9
3528,34
54708,47
55958,32
39290,34
32068,35
32248,34
20957,50
45939,35
67900,38
21499,34
105482,40
92869,7
37923,50
79021,34
18727,33
29520,56
92255,34
42682,7
94264,21
39674,37
68826,50
81169,35
58094,45
47,32
72975,55
84383,34
88704,32
89300,40
80743,42
66856,34
54319,46
41668,19
62712,35
46849,37
11274,35
51745,34
19929,37
26253,0
45358,34
79753,42
62104,0
102098,50
86273,34
91797,40
65981,34
102225,46
95013,50
20114,34
22510,34
24567,0
35940,34
52647,35
76232,46
51747,37
23110,34
33119,45
4131,40
14419,14
100933,7
105878,34
41698,37
11481,13
36599,35
78902,41
48624,50
18592,34
85317,7
40426,21
77888,32
83283,34
68965,34
78880,34
44032,50
24417,35
59185,28
17232,34
61783,34
33647,47
27300,40
101725,34
46381,34
14905,35
28726,35
46885,50
17988,32
18448,34
71213,50
31662,35
44661,45
4941,14
64733,34
26305,17
41238,59
32418,34
82945,35
738,29
12199,30
92143,34
89102,50
89234,34
68763,41
52657,50
7601,34
2785,34
15676,34
31254,55
35627,16
12135,30
21914,40
48946,35
60018,35
56662,34
50762,34
75584,34
34018,18
65160,7
98419,34
48096,50
49624,46
80342,50
25643,46
3672,32
16556,14
8909,35
16627,35
76251,35
77483,34
94696,46
62409,50
83231,0
54813,34
45792,34
85205,50
69718,34
35243,7
61816,50
50295,34
90318,37
83847,34
92923,50
11914,17
64835,34
103793,51
20713,34
44222,58
86261,40
35879,36
97200,34
66567,32
35218,55
98625,34
48943,34
76926,34
47574,34
106027,40
37071,34
48639,35
68031,55
68688,37
44563,46
85604,40
25952,34
58293,34
65243,34
16890,35
94520,34
21364,32
19205,34
67136,34
24282,7
8589,35
38434,34
88795,34
17414,35
76764,34
98330,32
13973,32
7730,34
64932,47
51232,50
20966,34
19737,35
28171,34
10679,0
68749,42
94231,46
24666,35
16794,35
100439,34
16491,35
55159,35
102904,34
11228,34
74090,48
17754,45
14072,34
91227,50
31919,7
93173,40
93966,50
55339,46
30528,35
52353,37
8306,48
28600,34
10018,35
28886,34
85483,34
35162,37
15939,35
29721,47
13008,35
44379,48
30239,34
102849,34
39644,46
6495,46
819,34
58295,40
56143,32
24466,35
98753,19
34803,50
43410,34
76981,40
82754,50
83443,34
57358,34
14276,35
33533,14
9219,32
82418,19
85130,45
6609,59
105418,7
81322,32
74528,35
101996,58
65166,34
70104,34
1383,9
77655,61
52821,34
103443,35
49052,34
9648,35
67269,36
1397,34
105194,40
65337,35
38417,20
104632,34
96465,34
87092,37
72475,34
24107,35
20318,32
18102,14
24422,35
64646,40
63369,34
15,34
70747,34
105169,34
6632,45
26880,34
71772,50
15083,37
53910,34
91048,50
41760,7
64982,34
76134,34
41813,48
96291,34
6554,34
49996,34
81793,35
26464,55
12402,35
36422,40
67526,48
59790,32
4427,34
70582,35
7681,34
18879,34
76919,34
64686,34
66540,34
30978,35
1424,4
99952,32
82932,34
7715,34
43955,35
93104,50
686,34
9375,34
28611,34
33543,50
6501,32
37818,36
19287,35
34236,40
60374,0
3296,34
30270,34
37612,34
27505,35
52557,34
5735,7
58391,34
91009,37
41426,34
98407,34
16136,34
39847,48
97003,0
70203,35
749,34
90243,55
25212,34
97843,37
51291,34
41650,34
57046,35
31842,34
77937,38
42998,50
88109,16
40051,34
87940,34
11551,34
89994,37
35594,34
86244,32
98987,34
21575,34
69475,34
15661,35
63527,35
17170,34
89369,35
51832,34
73085,34
4659,42
93039,35
29657,9
71846,45
92428,34
38314,34
65839,7
24945,23
96776,36
67995,38
51585,35
49459,34
41502,34
90002,21
14177,35
6735,37
92702,35
60,34
20314,34
37052,34
8685,30
97531,32
57734,34
85438,35
72674,7
43788,34
10335,35
7262,34
33383,34
28743,35
21002,7
7000,35
11089,0
9842,35
13870,35
44587,35
105694,50
45585,34
78107,34
49534,34
